word1,word2,label
hares,rabbit,0
raft,pile,0
niece,nephew,1
asset,liability,1
acceptance,refusal,1
lagoon,channel,0
gender,kind,0
service,good,1
crown,pennant,0
syrian,syriac,0
girlie,girl,0
shipwright,shipbuilder,0
ingot,pig,0
maximum,minimum,1
acid,alkaline,1
pomp,splendor,0
lighting,dark,1
dryness,moisture,1
conformist,nonconformist,1
singular,plural,1
fluorescence,phosphorescence,1
bouquet,nosegay,0
son,parent,1
sinkhole,sink,0
replication,replica,0
abnormality,normality,1
object,relations,1
development,devolution,1
mechanical,electrical,1
advance,retreat,1
competition,contention,0
boon,bane,1
pink,wink,0
strip,airstrip,0
rise,downfall,1
mineral,vegetable,1
volume,roll,0
apparatus,machinery,0
primer,fuse,0
codomain,domain,1
deactivation,activation,1
examination,testing,0
notice,note,0
worry,trouble,0
dedication,loyalty,0
tap,spout,0
someone,nobody,1
cemetery,necropolis,0
foyer,vestibule,0
mixture,paste,0
dipper,plough,0
lees,lee,0
illness,wellness,1
tartar,calculus,0
increase,addition,0
petroleum,crude,0
fleet,navy,0
descent,rise,1
wealth,abundance,0
feel,flavour,0
grille,grill,0
agonist,antagonist,1
nominalism,realism,1
accolade,award,0
bond,league,0
design,plan,0
monopsony,monopoly,1
nonproliferation,proliferation,1
byproduct,product,0
descent,climb,1
dilution,concentration,1
sugar,bread,0
forest,prairie,1
balance,instability,1
group,army,0
belief,impression,0
farm,fazenda,0
nothingness,existence,1
increase,diminution,1
distillation,distillate,0
racetrack,raceway,0
overachiever,underachiever,1
agency,efficiency,0
antecedent,anaphor,1
egoism,altruism,1
government,direction,0
plague,infestation,0
idealist,realist,1
adsorption,absorption,1
riser,tread,1
fall,ascent,1
debarkation,embarkation,1
goat,nanny,0
haploid,diploid,1
judge,doom,0
downside,upside,1
youth,elderly,1
inland,border,1
impotence,power,1
exterior,interior,1
drone,bourdon,0
one,individual,0
malevolence,benevolence,1
quarter,tail,0
distrust,trust,1
maximalist,minimalist,1
prostitute,whore,0
plot,piece,0
hole,projection,1
hood,condition,0
forward,advanced,0
session,school,0
book,leger,0
track,follow,0
permission,prohibition,1
mac,mackintosh,0
opinion,ruling,0
eugenics,dysgenics,1
cutter,sloop,1
difference,sameness,1
diet,assembly,0
sovereign,prince,0
concavity,convexity,1
watershed,landmark,0
resolution,preparation,1
introversion,extroversion,1
backside,front,1
freeman,slave,1
father,son,1
inferior,superior,1
pro,amateur,1
operation,procedure,0
conservative,radical,1
tread,rise,1
farewell,greeting,1
aeronautics,astronautics,0
fascism,democracy,1
bollock,testicle,0
epitasis,protasis,1
harpist,harper,0
board,card,0
equality,inequality,1
manual,mental,1
thinker,intelligence,0
hospital,inn,0
dissolve,cut,0
hypotension,hypertension,1
alignment,alliance,0
superstar,star,0
route,road,0
form,contract,0
consanguinity,affinity,1
uniformity,diversity,1
brother,sister,1
embarkation,debarkation,1
adjunct,addition,0
continuity,continuum,0
shekel,coin,0
postposition,preposition,1
son,daughter,1
data,program,1
suspect,complainant,1
systole,diastole,1
ship,leviathan,0
pact,agreement,0
situation,post,0
lobby,antechamber,0
queen,rex,1
dome,building,0
hyperglycemia,hypoglycemia,1
supply,demand,1
man,woman,1
head,foot,1
proponent,opponent,1
permeability,impermeability,1
employment,engagement,0
growth,development,0
monomania,insanity,0
access,accession,0
shine,play,0
acid,alkali,1
freshman,plebe,0
local,limited,1
employment,unemployment,1
flame,fire,0
immaturity,maturity,1
distribution,allotment,0
glass,ice,0
tammy,tam,0
bastion,citadel,0
tube,trap,0
amateur,pro,1
artiodactyl,perissodactyl,1
apolune,perilune,1
agent,patient,1
thrill,chill,0
opulence,wealth,0
heterosexual,homosexual,1
warship,battleship,0
theory,speculation,0
increase,fall,1
daylight,darkness,1
reinforcement,reward,0
drift,trend,0
first,beginning,0
physical,psychological,1
kitsch,camp,0
antipathy,sympathy,1
overflow,inundation,0
rank,membership,0
lag,delay,0
pin,duckpin,0
virtue,fault,1
present,absent,1
certainty,uncertainty,1
civilian,serviceman,1
godfather,godmother,1
icebox,refrigerator,0
hindrance,difficulty,0
noncitizen,citizen,1
relative,absolute,1
chieftain,chief,0
chase,hunt,0
dissent,assent,1
optimism,pessimism,1
reservation,booking,0
enlightenment,ignorance,1
ellipse,oval,0
generation,progeny,0
elation,depression,1
war,wage,0
magic,enchantment,0
dissent,consensus,1
speed,delay,1
human,deity,1
material,spiritual,1
show,reveal,0
evolution,devolution,1
deflation,inflation,1
diastole,systole,1
patriot,traitor,1
inconsistency,consistency,1
moral,legal,1
disappearance,appearance,1
odds,difference,0
dove,hawk,1
ethos,pathos,1
inquest,question,0
agency,operation,0
reply,revert,0
transformation,metamorphosis,0
works,work,0
prohibition,permission,1
praise,abuse,1
publication,issue,0
estimation,idea,0
light,heavy,1
conspiracy,collusion,0
asymmetry,balance,1
digital,analog,1
belief,opinion,0
plain,cliff,1
shoot,shot,0
intaglio,cameo,1
impatience,patience,1
liquor,spirits,0
inquiry,answer,1
genius,brilliance,0
carcinoma,sarcoma,1
clock,ornament,0
version,ver,0
fruit,yield,0
attempt,trial,0
nationalism,multiculturalism,1
balance,symmetry,0
evil,harm,0
orbit,sphere,0
line,covert,0
aroma,fragrance,0
sensitivity,insensitivity,1
depression,elation,1
absence,presence,1
season,spice,0
hook,draw,0
slowing,acceleration,1
iglu,igloo,0
female,male,1
verge,slope,0
inductor,coil,0
cry,laugh,1
looseness,tightness,1
bottom,top,1
peer,nobleman,0
ancestor,forebear,0
tributary,distributary,1
passivity,activity,1
growth,decrease,1
value,price,0
association,disassociation,1
flake,scale,0
estimate,estimation,0
impossibility,possibility,1
buying,purchase,0
harmony,dissonance,1
commencement,start,0
minority,majority,1
mountain,valley,1
base,noble,1
privatization,privatisation,0
realisation,recognition,0
catch,drop,1
touchback,safety,1
acceptance,rejection,1
ebb,flow,1
aquamarine,turquoise,0
mountain,plain,1
revulsion,reaction,0
monarch,queen,0
necessity,possibility,1
passage,travel,0
sunset,dawn,1
plunger,piston,0
badness,goodness,1
accuracy,fidelity,0
cosmonaut,astronaut,0
eats,one,0
resolution,relaxation,0
menarche,menopause,1
power,inability,1
sunset,morning,1
landscape,portrait,1
hardware,package,1
cold,hot,1
refuge,sanctuary,0
lord,lady,1
valor,bravery,0
illegitimacy,legitimacy,1
border,margin,0
server,client,1
motion,stillness,1
optics,optic,0
security,surety,0
aunt,uncle,1
hothouse,conservatory,0
representationalism,realism,0
balance,imbalance,1
subjective,objective,1
outside,interior,1
myopia,hyperopia,1
controlling,order,0
comedy,tragedy,1
aquilegia,columbine,0
unwillingness,willingness,1
particular,minute,0
objectivity,subjectivity,1
noble,lady,1
amity,enmity,1
mistrust,trust,1
excretion,secretion,1
authorization,authority,0
impermanence,permanence,1
corkscrew,spiral,0
speck,atom,0
parallelogram,trapezium,1
pure,applied,1
subtrahend,minuend,1
merger,takeover,1
obstacle,impediment,0
orchard,grove,0
activewear,sportswear,0
intention,counsel,0
gunfight,shootout,0
luxury,necessity,1
deal,hand,0
treaty,tract,0
whore,harlot,0
length,breadth,1
qualification,change,0
elderly,youth,1
ally,foe,1
finish,start,1
donee,beneficiary,0
bravery,fear,1
misery,wretchedness,0
brazier,hearth,0
back,front,1
primate,hierarch,0
sunrise,sundown,1
report,sound,0
bazaar,fair,0
decrease,increase,1
put,call,1
misfortune,fortune,1
steersman,pilot,0
kickoff,end,1
exogamy,endogamy,1
disgrace,dishonor,0
calamus,shaft,0
member,nonmember,1
grit,guts,0
trench,deep,0
acyclovir,zovirax,0
outrage,insult,0
wax,cerumen,0
parallelism,similarity,0
commencement,rise,0
luck,destiny,0
plantigrade,digitigrade,1
saving,rescue,0
story,tome,0
aggregate,compound,1
shrine,lararium,0
intolerance,tolerance,1
nighttime,day,1
liberal,free,0
wine,intoxication,0
ray,vision,0
dark,lighting,1
disruption,interruption,0
poverty,wealth,1
mode,matter,1
imbalance,balance,1
middle,rim,1
wilderness,wild,0
fortification,breastwork,0
park,building,1
guy,gals,1
effect,expression,0
start,finish,1
acting,dramaturgy,0
narcotic,stimulant,1
mortal,immortal,1
realty,personalty,1
cent,eurocent,0
specific,general,1
missile,bomb,0
word,intelligence,0
male,female,1
services,capital,1
inequity,equity,1
locus,place,0
benefit,gain,0
expression,manifestation,0
evolution,phylogeny,0
atrophy,hypertrophy,1
junction,meeting,0
devil,saint,1
constant,variable,1
superscript,subscript,1
opponent,advocate,1
reformer,crusader,0
clothing,covering,0
fauna,vegetation,1
movement,motility,0
dash,hyphen,0
offence,defense,1
infield,diamond,0
stick,staff,0
freedom,constraint,1
illness,health,1
regression,progression,1
stead,position,0
runway,rail,0
masculinity,maleness,0
falseness,truth,1
command,charge,0
warrant,authority,0
push,draw,1
decline,rise,1
ascendancy,control,0
popularity,unpopularity,1
franchise,liberty,0
chief,main,0
quote,unquote,1
plenty,mountain,0
height,depth,1
picture,model,0
adaption,adaptation,0
adult,juvenile,1
pollution,conservation,1
employee,employer,1
father,child,1
loggia,veranda,1
ascension,fall,1
appendage,member,0
layman,professional,1
bottle,magnum,0
finger,toy,0
noble,commoner,1
all,party,1
transplantation,transplant,0
pragmatism,idealism,1
fungus,smut,0
miss,strike,1
inhalation,exhalation,1
privilege,duty,1
trust,distrust,1
neighbour,neighbor,0
inefficiency,efficiency,1
white,black,1
passion,emotion,0
inequity,unfairness,0
opinion,belief,0
quoin,corner,0
ending,middle,1
lee,weather,1
outfielder,infielder,1
gym,gymnasium,0
raj,reign,0
tail,head,1
likeness,portrait,0
debut,unveiling,0
monotheism,polytheism,1
buff,debuff,1
bribe,tip,0
geisha,geiko,0
film,membrane,0
respect,deference,0
fall,ascension,1
scorn,disdain,0
broth,bouillon,0
consciousness,unconsciousness,1
phrase,idiom,0
master,maestro,0
founder,author,0
service,capital,1
traitor,patriot,1
peace,war,1
unawareness,ignorance,0
complex,complication,0
anticyclone,cyclone,1
angel,darling,0
controversy,debate,0
mansion,residence,0
outflow,inflow,1
townspeople,town,0
porter,carrier,0
regularity,irregularity,1
objective,subjective,1
dune,dike,1
basis,base,0
subordinate,manager,1
clarity,confusion,1
penalty,reward,1
love,spite,1
exit,issue,0
people,class,0
displeasure,pleasure,1
sunrise,sunset,1
lack,surplus,1
zone,circumference,0
soldier,grenadier,0
idealism,realism,1
peak,crown,0
egress,ingress,1
defeat,victory,1
inability,power,1
addict,drug,0
humility,pride,1
descent,decline,0
dignitary,governor,0
open,shut,1
toadstool,mushroom,1
action,inaction,1
gradation,series,0
rim,middle,1
detection,perception,0
fall,rise,1
drinker,abstainer,1
oppression,subjugation,0
dog,weenie,0
caution,advice,0
hire,fire,1
dwarf,giant,1
descendent,root,1
take,give,1
upgrade,fall,1
closeness,openness,1
best,choice,0
stamp,character,0
arrival,departure,1
height,eminence,0
query,answer,1
parasite,host,1
objective,fair,0
lower,higher,1
din,noise,0
appearance,manifestation,0
vision,apparition,0
advantage,disadvantage,1
highland,lowland,1
swiftness,speed,0
oblate,prolate,1
tender,demand,1
creator,creation,1
great,big,0
reason,consideration,0
help,support,0
tightness,looseness,1
evidence,deposition,0
notch,indentation,0
split,fissure,0
break,recess,0
ancestor,descendent,1
hardware,software,1
vestibule,antechamber,0
streetcar,tram,0
report,study,0
existence,nonexistence,1
ornament,stripe,1
endogamy,exogamy,1
foreground,background,1
statics,dynamics,1
spirit,smell,0
dip,inclination,0
consistency,inconsistency,1
day,dark,1
package,hardware,1
row,column,1
seafarer,seaman,0
think,purpose,0
symptom,cause,1
repetition,repeat,0
stockholder,shareholder,0
parallelism,resemblance,0
smoothness,roughness,1
all,none,1
rise,climb,0
ally,relative,0
melody,discord,1
disagreement,agreement,1
consonant,vowel,1
red,cochineal,0
negative,affirmative,1
thinness,thickness,1
departure,arrival,1
believer,heretic,1
concentration,distribution,1
kind,set,0
vagabond,wanderer,0
stamp,authority,0
none,all,1
expiry,end,0
cyclone,anticyclone,1
apparatus,instrument,0
anarchy,disorder,0
outlet,inlet,1
wand,stick,0
dielectric,conductor,1
kind,race,0
necessity,contingency,1
despair,hope,1
retaliation,retribution,0
revolt,uprising,0
series,parallel,1
influx,efflux,1
fertility,infertility,1
advent,arrival,0
vicinity,neighbourhood,0
mobile,stabile,1
endoskeleton,exoskeleton,1
defendant,complainant,1
icbm,irbm,1
individual,group,1
affirmative,negative,1
general,specific,1
lunge,thrust,0
improvement,decline,1
carnage,murder,0
dark,daylight,1
debris,junk,0
offside,nearside,1
mercury,quicksilver,0
visibility,invisibility,1
belief,disbelief,1
motivation,motive,0
scripture,bible,0
ideal,saint,0
bit,number,0
emporium,shop,0
infection,epidemic,0
original,remake,1
paint,image,0
clergy,laity,1
insulator,conductor,1
moor,heath,0
trench,fosse,0
animal,brute,0
centralization,decentralization,1
alkalinity,acidity,1
boom,progress,0
awe,dread,0
cut,dock,0
conservative,liberal,1
calling,career,0
synonym,antonym,1
inspection,examination,0
branch,sprig,0
obedience,disobedience,1
crescendo,climax,1
side,incline,0
day,nighttime,1
region,country,0
inhibitor,activator,1
vertical,horizontal,1
retreat,progress,1
merit,demerit,1
celibacy,virginity,0
medal,palm,0
increase,loss,1
outside,inside,1
outpatient,inpatient,1
marriage,divorce,1
trace,hint,0
split,schism,0
edition,issue,0
may,permission,0
perissodactyl,artiodactyl,1
country,nation,0
miser,spendthrift,1
consideration,circumstance,0
blessing,curse,1
sphere,field,0
obedience,subservience,0
camp,clique,0
forehand,backhand,1
supporter,detractor,1
bandit,outlaw,0
inscription,epigram,0
summation,addition,0
opponent,proponent,1
story,history,0
stallion,horse,0
fee,charge,0
decrement,increment,1
addition,deduction,1
marriage,matrimony,0
falsity,truth,1
zone,district,0
throat,gorge,0
organisation,brass,0
native,natal,0
nonexistence,existence,1
goodness,reality,0
ladies,lord,1
award,prize,0
host,parasite,1
proclivity,tendency,0
plaza,place,0
hatred,animosity,0
acceptance,meaning,0
major,minor,1
complexity,simplicity,1
liberal,radical,0
skirt,border,0
appreciation,taste,0
interior,outside,1
risc,cisc,1
introversion,extraversion,1
macrocosm,microcosm,1
tightening,loosening,1
contentment,satisfaction,0
pal,mate,0
acid,dose,0
brawl,row,0
praise,blame,1
confederate,federal,0
prison,roundhouse,0
pursuit,prosecution,0
gain,increase,0
temporary,permanent,1
reverse,obverse,1
ogre,demon,0
levee,floodwall,0
incentive,disincentive,1
practice,habit,0
continuant,stop,1
corpuscle,electron,0
wizard,sorcerer,0
hunter,game,1
joint,break,1
grandson,granddaughter,1
serpent,snake,0
feud,fief,0
sentence,acquittal,1
rear,head,1
showing,display,0
clergyman,layman,1
analog,digital,1
underdog,favorite,1
irrelevance,relevance,1
anger,pleasure,1
syllabus,program,0
former,latter,1
nature,naturalness,0
misunderstanding,mistake,0
training,drill,0
viewfinder,finder,0
cannabis,weed,0
madam,sir,1
rumination,reflection,0
upstairs,downstairs,1
pagan,infidel,0
human,divine,1
overture,coda,1
postgraduate,undergraduate,1
kingdom,rule,0
skin,peel,0
cigarette,dart,0
substantive,adjective,1
abuse,insult,0
violation,trespass,0
extremity,end,0
vest,waistcoat,0
polygyny,monogamy,1
feminine,masculine,1
beneficence,maleficence,1
morning,aurora,0
finish,beginning,1
break,shift,0
inscription,exergue,0
awe,reverence,0
collapse,breakdown,0
convergence,divergence,1
realist,idealist,1
vowel,consonant,1
fluidity,solidity,1
quarrel,misunderstanding,0
tiredness,fatigue,0
fear,danger,0
line,feather,0
lay,back,1
known,unknown,1
participation,engagement,0
characteristic,peculiarity,0
concentration,dilution,1
ordinance,preparation,0
stripe,sign,0
lady,nobleman,1
cathode,anode,1
failure,winner,1
wizard,genius,0
hollow,elevation,1
trapezium,quadrilateral,0
falsehood,truth,1
bulk,majority,0
fence,protection,0
mercy,cruelty,1
immorality,morality,1
squid,calamari,0
true,false,1
rouge,red,0
sounding,silence,1
pollution,contamination,0
fairway,rough,1
softball,hardball,1
axle,axis,0
ordinance,arrangement,0
soil,land,0
trapezium,parallelogram,1
leaf,flap,0
color,species,0
automobile,motorcycle,0
night,day,1
lose,win,1
coldness,heat,1
path,footway,0
fall,pin,0
headpiece,helmet,0
couple,united,0
mass,canon,0
decrease,pay,1
mobile,fixed,1
headwind,tailwind,1
advocacy,support,0
statue,colossus,0
theist,atheist,1
chemist,apothecary,0
stabile,mobile,1
substructure,foundation,0
mainland,island,1
proceeds,producer,0
march,advancement,0
seal,sealskin,0
instruction,advice,0
cause,campaign,0
child,parent,1
importation,exportation,1
issue,offspring,0
sanctification,holiness,0
cooperation,rivalry,1
priest,layman,1
poop,bow,1
off,fresh,1
lock,fastening,0
fault,virtue,1
tie,knot,0
patron,customer,0
lineman,back,1
persecution,prosecution,0
majesty,dignity,0
tag,ticket,0
partition,separation,0
heterogeneity,homogeneity,1
marine,terrestrial,1
fault,merit,1
count,baron,0
scale,pale,0
closet,wardrobe,0
policy,certificate,0
magnate,tycoon,0
servicing,capital,1
illusionist,magician,0
misinterpretation,misunderstanding,0
pace,rack,0
guy,fool,0
magician,warlock,0
airplane,plane,0
dispersion,concentration,1
shallowness,depth,1
initiation,creation,0
nay,yea,1
everybody,nobody,1
reduction,promotion,1
daughter,parent,1
simplicity,difficulty,1
marine,sea,0
polygyny,monogyny,1
magistrate,recorder,0
decay,corruption,0
stator,rotor,1
analyser,analyzer,0
mail,matter,0
mile,mil,0
source,seed,0
unrighteousness,righteousness,1
manual,automatic,1
progress,progression,0
tumult,riot,0
acquittal,conviction,1
