word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
lord,husband,0,0,1,6,0.8571428571428571,0.1,3,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
lord,overlord,0,0,1,4,0.5,0.6666666666666666,4,True,False,bert_only,"(0.4,0.6]","(0.6,0.8]",3-5
lord,vassal,1,0,1,6,1.0,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
lose,come,1,1,1,2,0.5,0.3333333333333333,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
lose,gain,1,1,1,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
lose,keep,1,1,1,4,1.0,0.16666666666666666,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
lotic,lentic,1,1,0,2,0.3333333333333333,0.5714285714285714,1,True,False,bert_only,"(0.2,0.4]","(0.4,0.6]",1
loudness,softness,1,0,1,3,0.375,0.4444444444444444,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
loud,cheap,0,0,1,5,1.0,0.0,1,True,False,bert_only,"(0.8,1.0]",0,1
loud,flashy,0,0,0,5,0.8333333333333334,0.1111111111111111,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
lover,fan,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
love,hatred,1,0,1,5,0.8333333333333334,0.1111111111111111,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
loving,affectionate,0,1,0,10,0.8333333333333334,0.2727272727272727,6,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",6+
lowland,highland,1,1,1,4,0.5,0.4444444444444444,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
lowness,highness,1,1,1,4,0.5,0.3333333333333333,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
low,degraded,0,1,0,8,1.0,0.0,5,False,True,dual_only,"(0.8,1.0]",0,3-5
low,hill,0,1,1,4,1.0,0.2,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
low,superior,1,1,1,7,0.875,0.1111111111111111,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
loyalty,disloyalty,1,1,1,3,0.3,0.625,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
lucky,unlucky,1,0,1,2,0.2857142857142857,0.8333333333333334,2,False,True,dual_only,"(0.2,0.4]","(0.8,1.0]",2
luck,portion,0,0,0,7,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
lumper,splitter,1,1,1,5,0.625,0.4444444444444444,2,True,True,both,"(0.6,0.8]","(0.4,0.6]",2
macroeconomics,microeconomics,1,1,1,1,0.07142857142857142,0.8888888888888888,0,True,True,both,"(0,0.2]","(0.8,1.0]",0
macroscopic,microscopic,1,1,1,1,0.09090909090909091,0.875,0,True,True,both,"(0,0.2]","(0.8,1.0]",0
madness,sanity,1,0,1,5,0.7142857142857143,0.3333333333333333,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
mad,wise,1,0,1,4,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
magic,magical,0,0,0,2,0.2857142857142857,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
magic,wizardry,0,0,0,7,0.875,0.2,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
magnetic,geographic,1,0,1,7,0.7,0.4166666666666667,2,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",2
maidservant,manservant,1,1,1,2,0.18181818181818182,0.8,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
mail,spot,0,0,0,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
main,cardinal,0,0,1,5,0.625,0.375,4,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",3-5
main,principal,0,0,0,7,0.7777777777777778,0.375,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
majestic,dignified,0,0,0,8,0.8888888888888888,0.16666666666666666,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
makeup,constitution,0,0,0,11,0.9166666666666666,0.08333333333333333,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
make,manage,0,0,0,3,0.5,0.5,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
make,manufacture,0,0,0,8,0.7272727272727273,0.3,7,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
malaysian,malay,0,1,0,4,0.4444444444444444,0.5714285714285714,4,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
maleficence,beneficence,1,1,1,3,0.2727272727272727,0.5555555555555556,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
male,bad,0,0,1,3,0.75,0.16666666666666666,1,True,False,bert_only,"(0.6,0.8]","(0,0.2]",1
male,female,1,1,1,2,0.3333333333333333,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
malignant,pernicious,0,0,1,9,0.9,0.14285714285714285,1,True,False,bert_only,"(0.8,1.0]","(0,0.2]",1
manageable,difficult,1,0,1,9,0.9,0.07692307692307693,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
manager,administrator,0,1,0,9,0.6923076923076923,0.36363636363636365,6,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",6+
manage,fail,1,0,1,5,0.8333333333333334,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
many,few,1,1,1,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
marginal,maximum,1,1,1,5,0.625,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
marked,conspicuous,0,0,0,11,1.0,0.0,5,True,True,both,"(0.8,1.0]",0,3-5
marketer,vendor,0,1,0,7,0.875,0.2,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
market,commercialize,0,0,0,11,0.8461538461538461,0.36363636363636365,7,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
mark,ignore,1,0,1,5,0.8333333333333334,0.1111111111111111,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
marry,couple,0,0,0,6,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
marry,tie,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
marshy,muddy,0,0,0,4,0.6666666666666666,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
marvelous,fantastic,0,0,0,8,0.8888888888888888,0.14285714285714285,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
masculinity,femininity,1,1,1,6,0.5454545454545454,0.4166666666666667,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
masochism,sadism,1,1,1,5,0.5555555555555556,0.5,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
mason,bricklayer,0,0,0,9,0.9,0.07692307692307693,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
massive,little,1,0,1,6,0.8571428571428571,0.25,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
mass,magnitude,0,0,0,7,0.7777777777777778,0.2,5,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
master,overcome,0,0,0,8,1.0,0.3333333333333333,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
match,couple,0,0,0,6,1.0,0.1,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
match,disagree,1,0,0,7,0.875,0.09090909090909091,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
match,tally,0,0,0,4,0.8,0.2857142857142857,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
match,touch,0,0,0,3,0.6,0.42857142857142855,0,True,True,both,"(0.4,0.6]","(0.4,0.6]",0
material,important,0,0,0,7,0.7777777777777778,0.5,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
material,mental,1,1,1,4,0.5,0.625,2,True,True,both,"(0.4,0.6]","(0.6,0.8]",2
material,spiritual,1,1,1,6,0.6666666666666666,0.5,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
mate,pair,0,0,0,3,0.75,0.14285714285714285,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
mathematical,impossible,1,1,0,11,0.9166666666666666,0.3333333333333333,2,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",2
mathematical,questionable,1,0,0,10,0.8333333333333334,0.35714285714285715,0,False,False,neither,"(0.8,1.0]","(0.2,0.4]",0
matter,form,1,1,1,6,1.0,0.2857142857142857,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
mature,grow,0,1,1,6,1.0,0.1111111111111111,2,False,False,neither,"(0.8,1.0]","(0,0.2]",2
maximise,minimise,1,1,1,2,0.25,0.5714285714285714,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
maximization,minimization,1,1,1,2,0.16666666666666666,0.875,0,True,True,both,"(0,0.2]","(0.8,1.0]",0
mean,rich,1,0,1,4,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
measure,evaluate,0,0,0,5,0.625,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
mechanical,chemical,1,0,1,4,0.4,0.875,2,False,True,dual_only,"(0.2,0.4]","(0.8,1.0]",2
mechanical,mental,1,1,1,5,0.5,0.5555555555555556,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
mediaeval,modern,1,0,0,6,0.6666666666666666,0.3,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
medial,distal,1,0,1,4,0.6666666666666666,0.5,0,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",0
medial,intermediate,0,1,0,7,0.5833333333333334,0.5555555555555556,6,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",6+
medical,operative,1,0,0,8,0.8888888888888888,0.25,2,False,False,neither,"(0.8,1.0]","(0.2,0.4]",2
medical,surgical,1,0,1,4,0.5,0.36363636363636365,1,False,True,dual_only,"(0.4,0.6]","(0.2,0.4]",1
medieval,modern,1,0,0,5,0.625,0.3,2,False,False,neither,"(0.6,0.8]","(0.2,0.4]",2
mediocre,ordinary,0,0,0,5,0.625,0.4,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
medium,average,0,1,0,6,0.8571428571428571,0.1111111111111111,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
meiosis,mitosis,1,1,1,2,0.2857142857142857,0.6666666666666666,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
melanism,albinism,1,1,1,4,0.5,0.75,0,True,True,both,"(0.4,0.6]","(0.6,0.8]",0
melodious,tuneful,0,0,0,8,0.8888888888888888,0.2727272727272727,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
membrane,caul,0,0,0,7,0.875,0.1111111111111111,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
mend,break,1,0,1,4,0.8,0.125,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
menial,low,0,1,0,6,1.0,0.125,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
mental,material,1,0,1,4,0.5,0.625,2,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",2
mental,psychical,0,1,0,7,0.7777777777777778,0.16666666666666666,3,False,True,dual_only,"(0.6,0.8]","(0,0.2]",3-5
mention,disregard,1,1,1,9,1.0,0.18181818181818182,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mention,enumerate,0,0,0,8,0.8888888888888888,0.4444444444444444,2,True,True,both,"(0.8,1.0]","(0.4,0.6]",2
mention,ignore,1,1,1,6,0.8571428571428571,0.5,1,True,True,both,"(0.8,1.0]","(0.4,0.6]",1
mention,omit,1,0,1,6,0.8571428571428571,0.6666666666666666,3,False,True,dual_only,"(0.8,1.0]","(0.6,0.8]",3-5
mention,recount,0,0,0,6,0.8571428571428571,0.4444444444444444,0,True,True,both,"(0.8,1.0]","(0.4,0.6]",0
merciful,cruel,1,0,1,6,0.75,0.625,3,False,True,dual_only,"(0.6,0.8]","(0.6,0.8]",3-5
mercury,spirit,0,0,0,7,1.0,0.1,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
mere,simple,0,0,0,4,0.6666666666666666,0.2857142857142857,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
merger,acquisition,1,0,1,11,1.0,0.0,5,False,True,dual_only,"(0.8,1.0]",0,3-5
meridian,prime,0,0,0,6,0.75,0.5,3,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
mesial,lateral,1,0,1,5,0.7142857142857143,0.375,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
metal,nonmetal,1,1,1,3,0.375,0.7142857142857143,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
metaphoric,literal,1,1,1,8,0.8,0.45454545454545453,3,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
metaphysical,abstract,0,0,1,10,0.8333333333333334,0.3076923076923077,4,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",3-5
method,confusion,1,0,0,8,0.8888888888888888,0.08333333333333333,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
mica,isinglass,0,1,0,7,0.7777777777777778,0.25,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
microbe,microorganism,0,1,0,8,0.6153846153846154,0.45454545454545453,6,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",6+
microcomputer,minicomputer,1,1,1,3,0.23076923076923078,0.9,1,True,True,both,"(0.2,0.4]","(0.8,1.0]",1
microcosm,macrocosm,1,1,1,1,0.1111111111111111,0.7142857142857143,0,True,True,both,"(0,0.2]","(0.6,0.8]",0
middle,beginning,1,1,1,8,0.8888888888888888,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
middle,border,1,1,0,5,0.8333333333333334,0.25,0,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",0
middle,end,1,1,1,5,0.8333333333333334,0.3333333333333333,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
midget,dwarf,1,0,1,6,1.0,0.1,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
midwife,obstetrician,0,0,0,11,0.9166666666666666,0.14285714285714285,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
migratory,sedentary,1,1,1,6,0.6666666666666666,0.3333333333333333,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
mild,intense,1,1,1,7,1.0,0.125,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
mild,soft,0,1,0,4,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
mild,tranquil,0,1,0,7,0.875,0.2,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
mild,violent,1,1,1,5,0.7142857142857143,0.2222222222222222,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
milestone,landmark,0,0,0,9,1.0,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
military,civilian,1,0,1,6,0.75,0.3,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
military,nonmilitary,1,1,1,3,0.2727272727272727,0.7777777777777778,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
militia,warfare,0,0,0,7,1.0,0.1111111111111111,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
milk,buttermilk,0,1,0,6,0.6,0.4444444444444444,6,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",6+
mindfulness,body,1,0,0,10,0.9090909090909091,0.08333333333333333,7,False,False,neither,"(0.8,1.0]","(0,0.2]",6+
mindful,careful,0,0,0,4,0.5714285714285714,0.2727272727272727,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
mind,body,1,0,1,4,1.0,0.14285714285714285,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
mind,forget,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
mind,opinion,0,0,0,5,0.7142857142857143,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
miniature,large,1,0,0,7,0.7777777777777778,0.3,4,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
minimise,magnify,1,0,1,6,0.75,0.3333333333333333,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
minimization,maximization,1,1,1,2,0.16666666666666666,0.875,0,True,True,both,"(0,0.2]","(0.8,1.0]",0
minister,parson,0,0,0,7,0.875,0.3,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
minority,bulk,1,0,1,8,1.0,0.0,4,False,True,dual_only,"(0.8,1.0]",0,3-5
minor,adult,1,0,1,5,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
minor,small,0,1,0,5,1.0,0.125,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
minuscule,little,0,1,0,6,0.6666666666666666,0.3333333333333333,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
minute,great,1,0,1,5,0.8333333333333334,0.2222222222222222,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
miosis,mydriasis,1,1,1,4,0.4444444444444444,0.375,3,True,True,both,"(0.4,0.6]","(0.2,0.4]",3-5
miraculous,natural,1,0,1,8,0.8,0.36363636363636365,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
misbehave,behave,1,1,1,3,0.3333333333333333,0.625,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
misbehavior,behavior,0,0,0,3,0.2727272727272727,0.8,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
miscible,immiscible,1,1,1,2,0.2,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
miserable,happy,1,0,1,8,0.8888888888888888,0.09090909090909091,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
miss,attend,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
miss,feature,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
miss,feature,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
miss,feature,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
miss,feature,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
mistrust,trust,1,1,1,3,0.375,0.6666666666666666,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
mither,father,1,1,1,2,0.3333333333333333,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
mixed,interracial,0,0,1,10,0.9090909090909091,0.18181818181818182,6,True,False,bert_only,"(0.8,1.0]","(0,0.2]",6+
mixture,variety,0,0,0,7,1.0,0.4,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
mix,segregate,1,0,1,9,1.0,0.0,6,False,True,dual_only,"(0.8,1.0]",0,6+
mobile,immobile,1,0,1,2,0.25,1.0,2,False,True,dual_only,"(0.2,0.4]","(0.8,1.0]",2
mobile,liquid,0,0,1,6,1.0,0.2222222222222222,0,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",0
mobilize,demobilize,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
model,design,0,0,0,6,1.0,0.2222222222222222,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
model,plan,0,0,0,5,1.0,0.125,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
moderate,extreme,1,1,1,6,0.75,0.5,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
moderate,light,0,1,0,7,0.875,0.09090909090909091,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
moderate,temperate,0,1,0,4,0.4444444444444444,0.625,1,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",1
modern,ancient,1,0,1,6,0.8571428571428571,0.2,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
modern,classic,1,0,1,7,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
modern,new,0,0,0,5,0.8333333333333334,0.2857142857142857,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
modern,old,1,0,1,5,0.8333333333333334,0.2857142857142857,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
mode,variety,0,0,0,6,0.8571428571428571,0.1,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
moisture,dryness,1,1,1,8,1.0,0.2727272727272727,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
moist,wet,0,0,0,4,0.8,0.14285714285714285,2,True,True,both,"(0.6,0.8]","(0,0.2]",2
mold,fashion,0,0,0,7,1.0,0.1,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
momentum,moment,0,0,0,2,0.25,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
monarchy,democracy,1,0,0,6,0.6666666666666666,0.6,1,False,False,neither,"(0.6,0.8]","(0.4,0.6]",1
monarch,subject,1,0,1,6,0.8571428571428571,0.07692307692307693,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
monastic,secular,1,1,1,8,1.0,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
monetary,pecuniary,0,0,1,6,0.6666666666666666,0.4166666666666667,1,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",1
monism,dualism,1,1,1,4,0.5714285714285714,0.3333333333333333,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
monoclinic,triclinic,1,1,1,4,0.4,0.5,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
monolithic,small,1,1,1,9,0.9,0.2,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
monomeric,polymeric,1,1,1,3,0.3333333333333333,0.6,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
monotheistic,polytheistic,1,1,1,3,0.25,0.5833333333333334,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
monotony,variety,1,0,0,7,0.875,0.2,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
mono,stereo,1,1,1,5,0.8333333333333334,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mono,stereo,1,1,1,5,0.8333333333333334,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mono,stereo,1,1,1,5,0.8333333333333334,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mono,stereo,1,1,1,5,0.8333333333333334,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
monstrous,beautiful,1,0,0,7,0.7777777777777778,0.15384615384615385,0,False,False,neither,"(0.6,0.8]","(0,0.2]",0
moral,material,1,0,1,4,0.5,0.5,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
moral,virtuous,0,0,0,7,0.875,0.2,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
morning,sunset,1,1,1,6,0.8571428571428571,0.1,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
morose,dark,0,0,0,5,0.8333333333333334,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mother,child,1,1,1,6,1.0,0.1,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
mother,father,1,1,1,2,0.3333333333333333,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
mother,genetrix,0,0,1,7,0.875,0.3,2,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",2
mountainous,little,1,1,1,10,0.9090909090909091,0.2,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
mountain,chain,0,0,0,5,0.625,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
mount,dismount,1,1,1,3,0.375,0.625,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
mourn,rejoice,1,0,1,6,0.8571428571428571,0.2222222222222222,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
mouth,lip,0,1,0,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
movable,immovable,1,1,0,2,0.2222222222222222,0.875,2,True,False,bert_only,"(0.2,0.4]","(0.8,1.0]",2
move,induce,0,1,0,5,0.8333333333333334,0.1111111111111111,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
move,refrain,1,1,1,7,1.0,0.1111111111111111,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
muddy,murky,0,0,0,2,0.4,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
multicellular,unicellular,1,1,1,3,0.23076923076923078,0.7,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
multidimensional,unidimensional,1,1,1,3,0.1875,0.9090909090909091,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
multiplayer,singleplayer,1,0,1,6,0.5,0.5384615384615384,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
multiply,divide,1,1,1,7,0.875,0.1,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
mundane,extraordinary,1,0,1,11,0.8461538461538461,0.3333333333333333,6,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",6+
municipal,foreign,1,0,1,8,0.8888888888888888,0.15384615384615385,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
munificent,generous,0,0,0,9,0.9,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
murder,remove,0,1,0,6,1.0,0.42857142857142855,0,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",0
musical,melodic,0,1,0,6,0.8571428571428571,0.4,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
muslim,islamic,0,1,0,5,0.7142857142857143,0.5714285714285714,1,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",1
mute,dumb,0,0,0,3,0.75,0.3333333333333333,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
mutual,individual,1,1,1,7,0.7,0.3333333333333333,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
mysterious,dark,0,0,0,9,0.9,0.08333333333333333,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
mysterious,inexplicable,0,1,0,11,0.9166666666666666,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
mythological,real,1,0,1,10,0.8333333333333334,0.16666666666666666,8,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
nacreous,iridescent,0,0,0,9,0.9,0.45454545454545453,2,True,True,both,"(0.8,1.0]","(0.4,0.6]",2
naked,clad,1,0,1,4,0.8,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
nameless,anonymous,0,1,0,7,0.7777777777777778,0.4444444444444444,1,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",1
name,distinguish,0,0,0,10,0.9090909090909091,0.09090909090909091,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
nan,empty,0,1,0,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
nap,napoleon,0,1,0,5,0.625,0.5,5,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
narrate,recount,0,0,0,7,1.0,0.5,0,True,True,both,"(0.8,1.0]","(0.4,0.6]",0
narrowing,widening,1,1,1,6,0.6666666666666666,0.4444444444444444,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
narrow,bigoted,0,1,1,7,1.0,0.09090909090909091,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
narrow,widen,1,1,1,6,1.0,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
nasty,dirty,0,0,0,3,0.6,0.25,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
national,international,1,1,1,5,0.38461538461538464,0.75,5,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
